date_id,date,day_name,day_number,week_number,month_name,month_number,quarter,year,is_weekend,fiscal_year,year_month
1852,2023-01-26,Thursday,26,4,January,1,1,2023,False,2023,2023-01
1853,2023-01-27,Friday,27,4,January,1,1,2023,False,2023,2023-01
1854,2023-01-28,Saturday,28,4,January,1,1,2023,True,2023,2023-01
1855,2023-01-29,Sunday,29,4,January,1,1,2023,True,2023,2023-01
1856,2023-01-30,Monday,30,5,January,1,1,2023,False,2023,2023-01
1857,2023-01-31,Tuesday,31,5,January,1,1,2023,False,2023,2023-01
1858,2023-02-01,Wednesday,1,5,February,2,1,2023,False,2023,2023-02
1859,2023-02-02,Thursday,2,5,February,2,1,2023,False,2023,2023-02
1860,2023-02-03,Friday,3,5,February,2,1,2023,False,2023,2023-02
1861,2023-02-04,Saturday,4,5,February,2,1,2023,True,2023,2023-02
1862,2023-02-05,Sunday,5,5,February,2,1,2023,True,2023,2023-02
1863,2023-02-06,Monday,6,6,February,2,1,2023,False,2023,2023-02
1864,2023-02-07,Tuesday,7,6,February,2,1,2023,False,2023,2023-02
1865,2023-02-08,Wednesday,8,6,February,2,1,2023,False,2023,2023-02
1866,2023-02-09,Thursday,9,6,February,2,1,2023,False,2023,2023-02
1867,2023-02-10,Friday,10,6,February,2,1,2023,False,2023,2023-02
1868,2023-02-11,Saturday,11,6,February,2,1,2023,True,2023,2023-02
1869,2023-02-12,Sunday,12,6,February,2,1,2023,True,2023,2023-02
1870,2023-02-13,Monday,13,7,February,2,1,2023,False,2023,2023-02
1871,2023-02-14,Tuesday,14,7,February,2,1,2023,False,2023,2023-02
1872,2023-02-15,Wednesday,15,7,February,2,1,2023,False,2023,2023-02
1873,2023-02-16,Thursday,16,7,February,2,1,2023,False,2023,2023-02
1874,2023-02-17,Friday,17,7,February,2,1,2023,False,2023,2023-02
1875,2023-02-18,Saturday,18,7,February,2,1,2023,True,2023,2023-02
1876,2023-02-19,Sunday,19,7,February,2,1,2023,True,2023,2023-02
1877,2023-02-20,Monday,20,8,February,2,1,2023,False,2023,2023-02
1878,2023-02-21,Tuesday,21,8,February,2,1,2023,False,2023,2023-02
1879,2023-02-22,Wednesday,22,8,February,2,1,2023,False,2023,2023-02
1880,2023-02-23,Thursday,23,8,February,2,1,2023,False,2023,2023-02
1881,2023-02-24,Friday,24,8,February,2,1,2023,False,2023,2023-02
1882,2023-02-25,Saturday,25,8,February,2,1,2023,True,2023,2023-02
1883,2023-02-26,Sunday,26,8,February,2,1,2023,True,2023,2023-02
1884,2023-02-27,Monday,27,9,February,2,1,2023,False,2023,2023-02
1885,2023-02-28,Tuesday,28,9,February,2,1,2023,False,2023,2023-02
1886,2023-03-01,Wednesday,1,9,March,3,1,2023,False,2023,2023-03
1887,2023-03-02,Thursday,2,9,March,3,1,2023,False,2023,2023-03
1888,2023-03-03,Friday,3,9,March,3,1,2023,False,2023,2023-03
1889,2023-03-04,Saturday,4,9,March,3,1,2023,True,2023,2023-03
1890,2023-03-05,Sunday,5,9,March,3,1,2023,True,2023,2023-03
1891,2023-03-06,Monday,6,10,March,3,1,2023,False,2023,2023-03
1892,2023-03-07,Tuesday,7,10,March,3,1,2023,False,2023,2023-03
1893,2023-03-08,Wednesday,8,10,March,3,1,2023,False,2023,2023-03
1894,2023-03-09,Thursday,9,10,March,3,1,2023,False,2023,2023-03
1895,2023-03-10,Friday,10,10,March,3,1,2023,False,2023,2023-03
1896,2023-03-11,Saturday,11,10,March,3,1,2023,True,2023,2023-03
1897,2023-03-12,Sunday,12,10,March,3,1,2023,True,2023,2023-03
1898,2023-03-13,Monday,13,11,March,3,1,2023,False,2023,2023-03
1899,2023-03-14,Tuesday,14,11,March,3,1,2023,False,2023,2023-03
1900,2023-03-15,Wednesday,15,11,March,3,1,2023,False,2023,2023-03
1901,2023-03-16,Thursday,16,11,March,3,1,2023,False,2023,2023-03
1902,2023-03-17,Friday,17,11,March,3,1,2023,False,2023,2023-03
1903,2023-03-18,Saturday,18,11,March,3,1,2023,True,2023,2023-03
1904,2023-03-19,Sunday,19,11,March,3,1,2023,True,2023,2023-03
1905,2023-03-20,Monday,20,12,March,3,1,2023,False,2023,2023-03
1906,2023-03-21,Tuesday,21,12,March,3,1,2023,False,2023,2023-03
1907,2023-03-22,Wednesday,22,12,March,3,1,2023,False,2023,2023-03
1908,2023-03-23,Thursday,23,12,March,3,1,2023,False,2023,2023-03
1909,2023-03-24,Friday,24,12,March,3,1,2023,False,2023,2023-03
1910,2023-03-25,Saturday,25,12,March,3,1,2023,True,2023,2023-03
1911,2023-03-26,Sunday,26,12,March,3,1,2023,True,2023,2023-03
1912,2023-03-27,Monday,27,13,March,3,1,2023,False,2023,2023-03
1913,2023-03-28,Tuesday,28,13,March,3,1,2023,False,2023,2023-03
1914,2023-03-29,Wednesday,29,13,March,3,1,2023,False,2023,2023-03
1915,2023-03-30,Thursday,30,13,March,3,1,2023,False,2023,2023-03
1916,2023-03-31,Friday,31,13,March,3,1,2023,False,2023,2023-03
1917,2023-04-01,Saturday,1,13,April,4,2,2023,True,2024,2023-04
1918,2023-04-02,Sunday,2,13,April,4,2,2023,True,2024,2023-04
1919,2023-04-03,Monday,3,14,April,4,2,2023,False,2024,2023-04
1920,2023-04-04,Tuesday,4,14,April,4,2,2023,False,2024,2023-04
1921,2023-04-05,Wednesday,5,14,April,4,2,2023,False,2024,2023-04
1922,2023-04-06,Thursday,6,14,April,4,2,2023,False,2024,2023-04
1923,2023-04-07,Friday,7,14,April,4,2,2023,False,2024,2023-04
1924,2023-04-08,Saturday,8,14,April,4,2,2023,True,2024,2023-04
1925,2023-04-09,Sunday,9,14,April,4,2,2023,True,2024,2023-04
1926,2023-04-10,Monday,10,15,April,4,2,2023,False,2024,2023-04
1927,2023-04-11,Tuesday,11,15,April,4,2,2023,False,2024,2023-04
1928,2023-04-12,Wednesday,12,15,April,4,2,2023,False,2024,2023-04
1929,2023-04-13,Thursday,13,15,April,4,2,2023,False,2024,2023-04
1930,2023-04-14,Friday,14,15,April,4,2,2023,False,2024,2023-04
1931,2023-04-15,Saturday,15,15,April,4,2,2023,True,2024,2023-04
1932,2023-04-16,Sunday,16,15,April,4,2,2023,True,2024,2023-04
1933,2023-04-17,Monday,17,16,April,4,2,2023,False,2024,2023-04
1934,2023-04-18,Tuesday,18,16,April,4,2,2023,False,2024,2023-04
1935,2023-04-19,Wednesday,19,16,April,4,2,2023,False,2024,2023-04
1936,2023-04-20,Thursday,20,16,April,4,2,2023,False,2024,2023-04
1937,2023-04-21,Friday,21,16,April,4,2,2023,False,2024,2023-04
1938,2023-04-22,Saturday,22,16,April,4,2,2023,True,2024,2023-04
1939,2023-04-23,Sunday,23,16,April,4,2,2023,True,2024,2023-04
1940,2023-04-24,Monday,24,17,April,4,2,2023,False,2024,2023-04
1941,2023-04-25,Tuesday,25,17,April,4,2,2023,False,2024,2023-04
1942,2023-04-26,Wednesday,26,17,April,4,2,2023,False,2024,2023-04
1943,2023-04-27,Thursday,27,17,April,4,2,2023,False,2024,2023-04
1944,2023-04-28,Friday,28,17,April,4,2,2023,False,2024,2023-04
1945,2023-04-29,Saturday,29,17,April,4,2,2023,True,2024,2023-04
1946,2023-04-30,Sunday,30,17,April,4,2,2023,True,2024,2023-04
1947,2023-05-01,Monday,1,18,May,5,2,2023,False,2024,2023-05
1948,2023-05-02,Tuesday,2,18,May,5,2,2023,False,2024,2023-05
1949,2023-05-03,Wednesday,3,18,May,5,2,2023,False,2024,2023-05
1950,2023-05-04,Thursday,4,18,May,5,2,2023,False,2024,2023-05
1951,2023-05-05,Friday,5,18,May,5,2,2023,False,2024,2023-05
1952,2023-05-06,Saturday,6,18,May,5,2,2023,True,2024,2023-05
1953,2023-05-07,Sunday,7,18,May,5,2,2023,True,2024,2023-05
1954,2023-05-08,Monday,8,19,May,5,2,2023,False,2024,2023-05
1955,2023-05-09,Tuesday,9,19,May,5,2,2023,False,2024,2023-05
1956,2023-05-10,Wednesday,10,19,May,5,2,2023,False,2024,2023-05
1957,2023-05-11,Thursday,11,19,May,5,2,2023,False,2024,2023-05
1958,2023-05-12,Friday,12,19,May,5,2,2023,False,2024,2023-05
1959,2023-05-13,Saturday,13,19,May,5,2,2023,True,2024,2023-05
1960,2023-05-14,Sunday,14,19,May,5,2,2023,True,2024,2023-05
1961,2023-05-15,Monday,15,20,May,5,2,2023,False,2024,2023-05
1962,2023-05-16,Tuesday,16,20,May,5,2,2023,False,2024,2023-05
1963,2023-05-17,Wednesday,17,20,May,5,2,2023,False,2024,2023-05
1964,2023-05-18,Thursday,18,20,May,5,2,2023,False,2024,2023-05
1965,2023-05-19,Friday,19,20,May,5,2,2023,False,2024,2023-05
1966,2023-05-20,Saturday,20,20,May,5,2,2023,True,2024,2023-05
1967,2023-05-21,Sunday,21,20,May,5,2,2023,True,2024,2023-05
1968,2023-05-22,Monday,22,21,May,5,2,2023,False,2024,2023-05
1969,2023-05-23,Tuesday,23,21,May,5,2,2023,False,2024,2023-05
1970,2023-05-24,Wednesday,24,21,May,5,2,2023,False,2024,2023-05
1971,2023-05-25,Thursday,25,21,May,5,2,2023,False,2024,2023-05
1972,2023-05-26,Friday,26,21,May,5,2,2023,False,2024,2023-05
1973,2023-05-27,Saturday,27,21,May,5,2,2023,True,2024,2023-05
1974,2023-05-28,Sunday,28,21,May,5,2,2023,True,2024,2023-05
1975,2023-05-29,Monday,29,22,May,5,2,2023,False,2024,2023-05
1976,2023-05-30,Tuesday,30,22,May,5,2,2023,False,2024,2023-05
1977,2023-05-31,Wednesday,31,22,May,5,2,2023,False,2024,2023-05
1978,2023-06-01,Thursday,1,22,June,6,2,2023,False,2024,2023-06
1979,2023-06-02,Friday,2,22,June,6,2,2023,False,2024,2023-06
1980,2023-06-03,Saturday,3,22,June,6,2,2023,True,2024,2023-06
1981,2023-06-04,Sunday,4,22,June,6,2,2023,True,2024,2023-06
1982,2023-06-05,Monday,5,23,June,6,2,2023,False,2024,2023-06
1983,2023-06-06,Tuesday,6,23,June,6,2,2023,False,2024,2023-06
1984,2023-06-07,Wednesday,7,23,June,6,2,2023,False,2024,2023-06
1985,2023-06-08,Thursday,8,23,June,6,2,2023,False,2024,2023-06
1986,2023-06-09,Friday,9,23,June,6,2,2023,False,2024,2023-06
1987,2023-06-10,Saturday,10,23,June,6,2,2023,True,2024,2023-06
1988,2023-06-11,Sunday,11,23,June,6,2,2023,True,2024,2023-06
1989,2023-06-12,Monday,12,24,June,6,2,2023,False,2024,2023-06
1990,2023-06-13,Tuesday,13,24,June,6,2,2023,False,2024,2023-06
1991,2023-06-14,Wednesday,14,24,June,6,2,2023,False,2024,2023-06
1992,2023-06-15,Thursday,15,24,June,6,2,2023,False,2024,2023-06
1993,2023-06-16,Friday,16,24,June,6,2,2023,False,2024,2023-06
1994,2023-06-17,Saturday,17,24,June,6,2,2023,True,2024,2023-06
1995,2023-06-18,Sunday,18,24,June,6,2,2023,True,2024,2023-06
1996,2023-06-19,Monday,19,25,June,6,2,2023,False,2024,2023-06
1997,2023-06-20,Tuesday,20,25,June,6,2,2023,False,2024,2023-06
1998,2023-06-21,Wednesday,21,25,June,6,2,2023,False,2024,2023-06
1999,2023-06-22,Thursday,22,25,June,6,2,2023,False,2024,2023-06
2000,2023-06-23,Friday,23,25,June,6,2,2023,False,2024,2023-06
2001,2023-06-24,Saturday,24,25,June,6,2,2023,True,2024,2023-06
2002,2023-06-25,Sunday,25,25,June,6,2,2023,True,2024,2023-06
2003,2023-06-26,Monday,26,26,June,6,2,2023,False,2024,2023-06
2004,2023-06-27,Tuesday,27,26,June,6,2,2023,False,2024,2023-06
2005,2023-06-28,Wednesday,28,26,June,6,2,2023,False,2024,2023-06
2006,2023-06-29,Thursday,29,26,June,6,2,2023,False,2024,2023-06
2007,2023-06-30,Friday,30,26,June,6,2,2023,False,2024,2023-06
2008,2023-07-01,Saturday,1,26,July,7,3,2023,True,2024,2023-07
2009,2023-07-02,Sunday,2,26,July,7,3,2023,True,2024,2023-07
2010,2023-07-03,Monday,3,27,July,7,3,2023,False,2024,2023-07
2011,2023-07-04,Tuesday,4,27,July,7,3,2023,False,2024,2023-07
2012,2023-07-05,Wednesday,5,27,July,7,3,2023,False,2024,2023-07
2013,2023-07-06,Thursday,6,27,July,7,3,2023,False,2024,2023-07
2014,2023-07-07,Friday,7,27,July,7,3,2023,False,2024,2023-07
2015,2023-07-08,Saturday,8,27,July,7,3,2023,True,2024,2023-07
2016,2023-07-09,Sunday,9,27,July,7,3,2023,True,2024,2023-07
2017,2023-07-10,Monday,10,28,July,7,3,2023,False,2024,2023-07
2018,2023-07-11,Tuesday,11,28,July,7,3,2023,False,2024,2023-07
2019,2023-07-12,Wednesday,12,28,July,7,3,2023,False,2024,2023-07
2020,2023-07-13,Thursday,13,28,July,7,3,2023,False,2024,2023-07
2021,2023-07-14,Friday,14,28,July,7,3,2023,False,2024,2023-07
2022,2023-07-15,Saturday,15,28,July,7,3,2023,True,2024,2023-07
2023,2023-07-16,Sunday,16,28,July,7,3,2023,True,2024,2023-07
2024,2023-07-17,Monday,17,29,July,7,3,2023,False,2024,2023-07
2025,2023-07-18,Tuesday,18,29,July,7,3,2023,False,2024,2023-07
2026,2023-07-19,Wednesday,19,29,July,7,3,2023,False,2024,2023-07
2027,2023-07-20,Thursday,20,29,July,7,3,2023,False,2024,2023-07
2028,2023-07-21,Friday,21,29,July,7,3,2023,False,2024,2023-07
2029,2023-07-22,Saturday,22,29,July,7,3,2023,True,2024,2023-07
2030,2023-07-23,Sunday,23,29,July,7,3,2023,True,2024,2023-07
2031,2023-07-24,Monday,24,30,July,7,3,2023,False,2024,2023-07
2032,2023-07-25,Tuesday,25,30,July,7,3,2023,False,2024,2023-07
2033,2023-07-26,Wednesday,26,30,July,7,3,2023,False,2024,2023-07
2034,2023-07-27,Thursday,27,30,July,7,3,2023,False,2024,2023-07
2035,2023-07-28,Friday,28,30,July,7,3,2023,False,2024,2023-07
2036,2023-07-29,Saturday,29,30,July,7,3,2023,True,2024,2023-07
2037,2023-07-30,Sunday,30,30,July,7,3,2023,True,2024,2023-07
2038,2023-07-31,Monday,31,31,July,7,3,2023,False,2024,2023-07
2039,2023-08-01,Tuesday,1,31,August,8,3,2023,False,2024,2023-08
2040,2023-08-02,Wednesday,2,31,August,8,3,2023,False,2024,2023-08
2041,2023-08-03,Thursday,3,31,August,8,3,2023,False,2024,2023-08
2042,2023-08-04,Friday,4,31,August,8,3,2023,False,2024,2023-08
2043,2023-08-05,Saturday,5,31,August,8,3,2023,True,2024,2023-08
2044,2023-08-06,Sunday,6,31,August,8,3,2023,True,2024,2023-08
2045,2023-08-07,Monday,7,32,August,8,3,2023,False,2024,2023-08
2046,2023-08-08,Tuesday,8,32,August,8,3,2023,False,2024,2023-08
2047,2023-08-09,Wednesday,9,32,August,8,3,2023,False,2024,2023-08
2048,2023-08-10,Thursday,10,32,August,8,3,2023,False,2024,2023-08
2049,2023-08-11,Friday,11,32,August,8,3,2023,False,2024,2023-08
2050,2023-08-12,Saturday,12,32,August,8,3,2023,True,2024,2023-08
2051,2023-08-13,Sunday,13,32,August,8,3,2023,True,2024,2023-08
2052,2023-08-14,Monday,14,33,August,8,3,2023,False,2024,2023-08
2053,2023-08-15,Tuesday,15,33,August,8,3,2023,False,2024,2023-08
2054,2023-08-16,Wednesday,16,33,August,8,3,2023,False,2024,2023-08
2055,2023-08-17,Thursday,17,33,August,8,3,2023,False,2024,2023-08
2056,2023-08-18,Friday,18,33,August,8,3,2023,False,2024,2023-08
2057,2023-08-19,Saturday,19,33,August,8,3,2023,True,2024,2023-08
2058,2023-08-20,Sunday,20,33,August,8,3,2023,True,2024,2023-08
2059,2023-08-21,Monday,21,34,August,8,3,2023,False,2024,2023-08
2060,2023-08-22,Tuesday,22,34,August,8,3,2023,False,2024,2023-08
2061,2023-08-23,Wednesday,23,34,August,8,3,2023,False,2024,2023-08
2062,2023-08-24,Thursday,24,34,August,8,3,2023,False,2024,2023-08
2063,2023-08-25,Friday,25,34,August,8,3,2023,False,2024,2023-08
2064,2023-08-26,Saturday,26,34,August,8,3,2023,True,2024,2023-08
2065,2023-08-27,Sunday,27,34,August,8,3,2023,True,2024,2023-08
2066,2023-08-28,Monday,28,35,August,8,3,2023,False,2024,2023-08
2067,2023-08-29,Tuesday,29,35,August,8,3,2023,False,2024,2023-08
2068,2023-08-30,Wednesday,30,35,August,8,3,2023,False,2024,2023-08
2069,2023-08-31,Thursday,31,35,August,8,3,2023,False,2024,2023-08
2070,2023-09-01,Friday,1,35,September,9,3,2023,False,2024,2023-09
2071,2023-09-02,Saturday,2,35,September,9,3,2023,True,2024,2023-09
2072,2023-09-03,Sunday,3,35,September,9,3,2023,True,2024,2023-09
2073,2023-09-04,Monday,4,36,September,9,3,2023,False,2024,2023-09
2074,2023-09-05,Tuesday,5,36,September,9,3,2023,False,2024,2023-09
2075,2023-09-06,Wednesday,6,36,September,9,3,2023,False,2024,2023-09
2076,2023-09-07,Thursday,7,36,September,9,3,2023,False,2024,2023-09
2077,2023-09-08,Friday,8,36,September,9,3,2023,False,2024,2023-09
2078,2023-09-09,Saturday,9,36,September,9,3,2023,True,2024,2023-09
2079,2023-09-10,Sunday,10,36,September,9,3,2023,True,2024,2023-09
2080,2023-09-11,Monday,11,37,September,9,3,2023,False,2024,2023-09
2081,2023-09-12,Tuesday,12,37,September,9,3,2023,False,2024,2023-09
2082,2023-09-13,Wednesday,13,37,September,9,3,2023,False,2024,2023-09
2083,2023-09-14,Thursday,14,37,September,9,3,2023,False,2024,2023-09
2084,2023-09-15,Friday,15,37,September,9,3,2023,False,2024,2023-09
2085,2023-09-16,Saturday,16,37,September,9,3,2023,True,2024,2023-09
2086,2023-09-17,Sunday,17,37,September,9,3,2023,True,2024,2023-09
2087,2023-09-18,Monday,18,38,September,9,3,2023,False,2024,2023-09
2088,2023-09-19,Tuesday,19,38,September,9,3,2023,False,2024,2023-09
2089,2023-09-20,Wednesday,20,38,September,9,3,2023,False,2024,2023-09
2090,2023-09-21,Thursday,21,38,September,9,3,2023,False,2024,2023-09
2091,2023-09-22,Friday,22,38,September,9,3,2023,False,2024,2023-09
2092,2023-09-23,Saturday,23,38,September,9,3,2023,True,2024,2023-09
2093,2023-09-24,Sunday,24,38,September,9,3,2023,True,2024,2023-09
2094,2023-09-25,Monday,25,39,September,9,3,2023,False,2024,2023-09
2095,2023-09-26,Tuesday,26,39,September,9,3,2023,False,2024,2023-09
2096,2023-09-27,Wednesday,27,39,September,9,3,2023,False,2024,2023-09
2097,2023-09-28,Thursday,28,39,September,9,3,2023,False,2024,2023-09
2098,2023-09-29,Friday,29,39,September,9,3,2023,False,2024,2023-09
2099,2023-09-30,Saturday,30,39,September,9,3,2023,True,2024,2023-09
2100,2023-10-01,Sunday,1,39,October,10,4,2023,True,2024,2023-10
2101,2023-10-02,Monday,2,40,October,10,4,2023,False,2024,2023-10
2102,2023-10-03,Tuesday,3,40,October,10,4,2023,False,2024,2023-10
2103,2023-10-04,Wednesday,4,40,October,10,4,2023,False,2024,2023-10
2104,2023-10-05,Thursday,5,40,October,10,4,2023,False,2024,2023-10
2105,2023-10-06,Friday,6,40,October,10,4,2023,False,2024,2023-10
2106,2023-10-07,Saturday,7,40,October,10,4,2023,True,2024,2023-10
2107,2023-10-08,Sunday,8,40,October,10,4,2023,True,2024,2023-10
2108,2023-10-09,Monday,9,41,October,10,4,2023,False,2024,2023-10
2109,2023-10-10,Tuesday,10,41,October,10,4,2023,False,2024,2023-10
2110,2023-10-11,Wednesday,11,41,October,10,4,2023,False,2024,2023-10
2111,2023-10-12,Thursday,12,41,October,10,4,2023,False,2024,2023-10
2112,2023-10-13,Friday,13,41,October,10,4,2023,False,2024,2023-10
2113,2023-10-14,Saturday,14,41,October,10,4,2023,True,2024,2023-10
2114,2023-10-15,Sunday,15,41,October,10,4,2023,True,2024,2023-10
2115,2023-10-16,Monday,16,42,October,10,4,2023,False,2024,2023-10
2116,2023-10-17,Tuesday,17,42,October,10,4,2023,False,2024,2023-10
2117,2023-10-18,Wednesday,18,42,October,10,4,2023,False,2024,2023-10
2118,2023-10-19,Thursday,19,42,October,10,4,2023,False,2024,2023-10
2119,2023-10-20,Friday,20,42,October,10,4,2023,False,2024,2023-10
2120,2023-10-21,Saturday,21,42,October,10,4,2023,True,2024,2023-10
2121,2023-10-22,Sunday,22,42,October,10,4,2023,True,2024,2023-10
2122,2023-10-23,Monday,23,43,October,10,4,2023,False,2024,2023-10
2123,2023-10-24,Tuesday,24,43,October,10,4,2023,False,2024,2023-10
2124,2023-10-25,Wednesday,25,43,October,10,4,2023,False,2024,2023-10
2125,2023-10-26,Thursday,26,43,October,10,4,2023,False,2024,2023-10
2126,2023-10-27,Friday,27,43,October,10,4,2023,False,2024,2023-10
2127,2023-10-28,Saturday,28,43,October,10,4,2023,True,2024,2023-10
2128,2023-10-29,Sunday,29,43,October,10,4,2023,True,2024,2023-10
2129,2023-10-30,Monday,30,44,October,10,4,2023,False,2024,2023-10
2130,2023-10-31,Tuesday,31,44,October,10,4,2023,False,2024,2023-10
2131,2023-11-01,Wednesday,1,44,November,11,4,2023,False,2024,2023-11
2132,2023-11-02,Thursday,2,44,November,11,4,2023,False,2024,2023-11
2133,2023-11-03,Friday,3,44,November,11,4,2023,False,2024,2023-11
2134,2023-11-04,Saturday,4,44,November,11,4,2023,True,2024,2023-11
2135,2023-11-05,Sunday,5,44,November,11,4,2023,True,2024,2023-11
2136,2023-11-06,Monday,6,45,November,11,4,2023,False,2024,2023-11
2137,2023-11-07,Tuesday,7,45,November,11,4,2023,False,2024,2023-11
2138,2023-11-08,Wednesday,8,45,November,11,4,2023,False,2024,2023-11
2139,2023-11-09,Thursday,9,45,November,11,4,2023,False,2024,2023-11
2140,2023-11-10,Friday,10,45,November,11,4,2023,False,2024,2023-11
2141,2023-11-11,Saturday,11,45,November,11,4,2023,True,2024,2023-11
2142,2023-11-12,Sunday,12,45,November,11,4,2023,True,2024,2023-11
2143,2023-11-13,Monday,13,46,November,11,4,2023,False,2024,2023-11
2144,2023-11-14,Tuesday,14,46,November,11,4,2023,False,2024,2023-11
2145,2023-11-15,Wednesday,15,46,November,11,4,2023,False,2024,2023-11
2146,2023-11-16,Thursday,16,46,November,11,4,2023,False,2024,2023-11
2147,2023-11-17,Friday,17,46,November,11,4,2023,False,2024,2023-11
2148,2023-11-18,Saturday,18,46,November,11,4,2023,True,2024,2023-11
2149,2023-11-19,Sunday,19,46,November,11,4,2023,True,2024,2023-11
2150,2023-11-20,Monday,20,47,November,11,4,2023,False,2024,2023-11
2151,2023-11-21,Tuesday,21,47,November,11,4,2023,False,2024,2023-11
2152,2023-11-22,Wednesday,22,47,November,11,4,2023,False,2024,2023-11
2153,2023-11-23,Thursday,23,47,November,11,4,2023,False,2024,2023-11
2154,2023-11-24,Friday,24,47,November,11,4,2023,False,2024,2023-11
2155,2023-11-25,Saturday,25,47,November,11,4,2023,True,2024,2023-11
2156,2023-11-26,Sunday,26,47,November,11,4,2023,True,2024,2023-11
2157,2023-11-27,Monday,27,48,November,11,4,2023,False,2024,2023-11
2158,2023-11-28,Tuesday,28,48,November,11,4,2023,False,2024,2023-11
2159,2023-11-29,Wednesday,29,48,November,11,4,2023,False,2024,2023-11
2160,2023-11-30,Thursday,30,48,November,11,4,2023,False,2024,2023-11
2161,2023-12-01,Friday,1,48,December,12,4,2023,False,2024,2023-12
2162,2023-12-02,Saturday,2,48,December,12,4,2023,True,2024,2023-12
2163,2023-12-03,Sunday,3,48,December,12,4,2023,True,2024,2023-12
2164,2023-12-04,Monday,4,49,December,12,4,2023,False,2024,2023-12
2165,2023-12-05,Tuesday,5,49,December,12,4,2023,False,2024,2023-12
2166,2023-12-06,Wednesday,6,49,December,12,4,2023,False,2024,2023-12
2167,2023-12-07,Thursday,7,49,December,12,4,2023,False,2024,2023-12
2168,2023-12-08,Friday,8,49,December,12,4,2023,False,2024,2023-12
2169,2023-12-09,Saturday,9,49,December,12,4,2023,True,2024,2023-12
2170,2023-12-10,Sunday,10,49,December,12,4,2023,True,2024,2023-12
2171,2023-12-11,Monday,11,50,December,12,4,2023,False,2024,2023-12
2172,2023-12-12,Tuesday,12,50,December,12,4,2023,False,2024,2023-12
2173,2023-12-13,Wednesday,13,50,December,12,4,2023,False,2024,2023-12
2174,2023-12-14,Thursday,14,50,December,12,4,2023,False,2024,2023-12
2175,2023-12-15,Friday,15,50,December,12,4,2023,False,2024,2023-12
2176,2023-12-16,Saturday,16,50,December,12,4,2023,True,2024,2023-12
2177,2023-12-17,Sunday,17,50,December,12,4,2023,True,2024,2023-12
2178,2023-12-18,Monday,18,51,December,12,4,2023,False,2024,2023-12
2179,2023-12-19,Tuesday,19,51,December,12,4,2023,False,2024,2023-12
2180,2023-12-20,Wednesday,20,51,December,12,4,2023,False,2024,2023-12
2181,2023-12-21,Thursday,21,51,December,12,4,2023,False,2024,2023-12
2182,2023-12-22,Friday,22,51,December,12,4,2023,False,2024,2023-12
2183,2023-12-23,Saturday,23,51,December,12,4,2023,True,2024,2023-12
2184,2023-12-24,Sunday,24,51,December,12,4,2023,True,2024,2023-12
2185,2023-12-25,Monday,25,52,December,12,4,2023,False,2024,2023-12
2186,2023-12-26,Tuesday,26,52,December,12,4,2023,False,2024,2023-12
2187,2023-12-27,Wednesday,27,52,December,12,4,2023,False,2024,2023-12
2188,2023-12-28,Thursday,28,52,December,12,4,2023,False,2024,2023-12
2189,2023-12-29,Friday,29,52,December,12,4,2023,False,2024,2023-12
2190,2023-12-30,Saturday,30,52,December,12,4,2023,True,2024,2023-12
2191,2023-12-31,Sunday,31,52,December,12,4,2023,True,2024,2023-12
